X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,label
0,0,0,0,0,0,0,63626,140,0,0,0,79,0,0
0,0,0,0,0,0,0,63625,245,0,0,0,11,1,0
0,0,0,0,0,0,0,63624,4966,0,0,0,5,1,0
0,0,0,0,0,0,0,63623,78,0,0,0,65,0,0
0,0,1,0,0,0,0,63622,285,0,0,0,1,1,0
0,0,2,0,0,2,14,63621,16749,0,9093,0,1,1,0
0,0,0,0,0,0,0,63620,257,0,0,0,1,1,0
0,0,0,0,0,0,0,63619,470,0,0,0,2,1,0
0,0,0,0,0,0,0,63618,762,0,0,0,1,1,0
0,0,0,0,0,0,0,63617,1442,0,0,0,11,1,0
0,0,0,0,0,0,0,63616,1857,0,0,0,14,1,0
0,0,0,0,0,0,0,63615,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63614,135,0,0,0,178,0,0
0,0,0,0,0,0,0,63613,281,0,0,0,2,1,0
0,0,0,0,0,0,0,63612,3975,0,0,0,9,1,0
0,0,0,0,0,0,0,63611,0,0,0,0,51,0,1
0,0,0,0,0,0,0,63610,0,0,0,0,1,0,1
0,0,0,0,0,0,0,63609,940,0,0,0,4,1,0
0,0,0,0,0,0,0,63608,6023,0,0,0,4,1,0
0,0,0,0,0,0,0,63607,947,0,0,0,12,1,0
0,0,0,0,0,0,0,63606,894,0,0,0,8,1,0
0,0,0,0,0,0,0,63605,4542,0,0,0,8,1,0
0,0,0,0,0,0,0,63604,76,0,0,0,262,0,0
0,0,0,0,0,0,0,63603,0,0,0,0,2,1,0
0,0,0,0,0,0,0,63602,337,0,0,0,1,1,0
0,0,0,0,0,0,0,63601,398,0,0,0,1,1,0
0,0,0,0,0,0,0,63600,81,0,0,0,132,0,0
0,0,0,0,0,0,0,63599,87,0,0,0,132,0,0
0,0,0,0,0,0,1,63598,0,0,0,0,2,1,0
0,0,0,0,0,0,0,63597,16372,0,0,0,2,1,0
0,0,0,0,0,0,0,63596,757,0,0,0,3,1,0
0,0,0,0,0,0,0,63595,0,0,0,0,17,0,0
0,0,0,0,0,0,0,63594,0,0,0,0,1,1,0
0,0,0,0,0,0,0,63593,37654,0,0,0,1,1,0
0,0,0,0,0,0,0,63592,2253,0,0,0,7,1,0
0,0,0,0,0,0,0,63591,769,0,21,1,1,1,0
0,0,0,0,0,0,0,63590,655,0,0,0,36,1,0
0,0,0,0,0,0,0,63589,1565,0,0,0,11,1,0
0,0,0,0,0,0,0,63588,2278,0,0,0,6,1,0
0,0,0,0,0,0,0,63587,129,0,0,0,69,0,0
0,0,0,0,0,0,0,63586,379,0,0,0,8,1,0
0,0,0,0,0,0,0,63585,0,0,0,0,4,0,0
0,0,0,0,0,0,0,63584,0,0,0,0,25,0,1
0,0,0,0,0,0,0,63583,9703,0,0,0,11,1,0
0,0,0,0,0,0,0,63582,10110,0,0,0,2,1,0
0,0,0,0,0,0,0,63581,760,0,0,0,3,1,0
0,0,0,0,0,0,0,63580,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63579,4791,0,0,0,2,1,0
0,0,0,0,0,0,0,63578,0,0,0,0,2,0,0
0,0,0,0,0,0,0,63577,229,0,0,0,1,0,0
0,0,0,0,0,0,0,63576,0,0,0,0,18,0,0
0,0,0,0,0,0,0,63575,0,0,0,0,511,0,1
0,0,0,0,0,0,0,63574,11572,0,0,0,2,1,0
0,0,0,0,0,0,0,63573,0,0,0,0,4,1,0
0,0,0,0,0,0,0,63572,660,0,0,0,4,1,0
0,0,0,0,0,0,0,63571,331,0,0,0,1,1,0
0,0,0,0,0,0,0,63570,22965,0,0,0,1,1,0
0,0,0,0,0,0,0,63569,4152,0,29,1,1,1,0
0,0,0,0,0,0,0,63568,6912,0,0,0,3,1,0
0,0,0,0,0,0,0,63567,73,0,0,0,74,0,0
0,0,0,0,0,0,0,63566,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63565,294,0,0,0,14,1,0
0,0,0,0,0,0,0,63564,1227,0,0,0,1,1,0
0,0,0,0,0,0,0,63563,594,0,0,0,1,1,0
0,0,0,0,0,0,0,63562,1075,0,0,0,6,1,0
0,0,0,0,0,0,0,63561,76,0,0,0,199,0,0
0,0,0,0,0,0,0,63560,73,0,0,0,168,0,0
0,0,0,0,0,0,0,63559,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63558,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63557,0,0,0,0,309,0,1
0,0,0,0,0,0,0,63556,31614,0,0,0,1,1,0
0,0,0,0,0,0,0,63555,3997,0,0,0,3,1,0
0,0,0,0,0,0,0,63554,1554,0,0,0,1,1,0
0,0,0,0,0,0,0,63553,1943,0,0,0,5,1,0
0,0,0,0,0,0,0,63552,0,0,0,0,2,0,0
0,0,0,0,0,0,0,63551,1491,0,0,0,17,1,0
0,0,0,0,0,0,0,63550,292,0,0,0,10,1,0
0,0,0,0,0,0,0,63549,9418,0,0,0,11,1,0
0,0,0,0,0,0,0,63548,2698,0,0,0,1,1,0
0,0,0,0,0,0,0,63547,749,0,0,0,1,1,0
0,0,0,0,0,0,0,63546,0,0,0,0,2,0,0
0,0,0,0,0,0,0,63545,328,0,6,0,1,1,0
0,0,0,0,0,0,0,63544,482,0,0,0,19,1,0
0,0,0,0,0,0,0,63543,334,0,17,0,1,1,0
0,0,0,0,0,0,0,63542,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63541,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63540,75,0,0,0,310,0,0
0,0,0,0,0,0,0,63539,2619,0,0,0,25,1,0
0,0,0,0,0,0,0,63538,1329,0,0,0,24,1,0
0,0,0,0,0,0,0,63537,32424,0,0,0,1,1,0
0,0,0,0,0,0,0,63536,2445,0,0,0,3,1,0
0,0,0,0,0,0,0,63535,129,0,0,0,199,0,0
0,0,0,0,0,0,0,63534,15337,0,0,0,4,1,0
0,0,0,0,0,0,0,63533,450,0,0,0,3,1,0
0,0,0,0,0,0,0,63532,0,0,0,0,4,1,0
0,0,0,0,0,0,0,63531,4152,0,29,1,1,1,0
0,0,0,0,0,0,0,63530,0,0,2,0,2,1,0
0,0,0,0,0,0,0,63529,105,0,6531,0,2,0,0
0,0,0,0,0,0,0,63528,8663,0,0,0,1,1,0
0,0,0,0,0,0,0,63527,131,0,0,0,72,0,0
0,0,0,0,0,0,0,63526,367,0,1,0,1,1,0
0,0,0,0,0,0,0,63525,0,0,0,0,2,1,0
0,0,0,0,0,0,0,63524,307,0,0,0,2,1,0
0,0,0,0,0,0,0,63523,887,0,0,0,5,1,0
0,0,0,0,0,0,0,63522,0,0,0,0,2,0,0
0,0,0,0,0,0,0,63521,338,0,1,0,1,1,0
0,0,0,0,0,0,0,63520,434,0,0,0,29,1,0
0,0,0,0,0,0,0,63519,44,0,0,0,132,0,0
0,0,0,0,0,0,0,63518,1320,0,0,0,7,1,0
0,0,0,0,0,0,0,63517,334,0,0,0,1,1,0
0,0,0,0,0,0,0,63516,137,0,0,0,70,0,0
0,0,0,0,0,0,0,63515,327,0,0,0,2,1,0
0,0,0,0,0,0,0,63514,1397,0,0,0,12,1,0
0,0,0,0,0,0,0,63513,4152,0,32,1,1,1,0
0,0,0,0,0,0,0,63512,349,0,0,0,5,1,0
0,0,0,0,0,0,0,63511,134,0,0,0,149,0,0
0,0,0,0,0,0,0,63510,340,0,0,0,1,1,0
0,0,0,0,0,0,0,63509,337,0,0,0,1,1,0
0,0,0,0,0,0,0,63508,492,0,0,0,34,1,0
0,0,0,0,0,0,0,63507,132,0,0,0,146,0,0
0,0,0,0,0,0,0,63506,57408,0,0,0,21,1,0
0,0,0,0,0,0,0,63505,4080,0,0,0,5,1,0
0,0,0,0,0,0,0,63504,1474,0,0,0,9,1,0
0,0,0,0,0,0,0,63503,1104,0,0,0,11,1,0
0,0,0,0,0,0,0,63502,1565,0,0,0,6,1,0
0,0,0,0,0,0,0,63501,329,0,15,0,1,1,0
0,0,0,0,0,0,0,63500,2269,0,0,0,18,1,0
0,0,0,0,0,0,0,63499,1228,0,0,0,2,1,0
0,0,0,0,0,0,0,63498,310,0,0,0,6,1,0
0,0,0,0,0,0,0,63497,328,0,0,0,1,1,0
0,0,0,0,0,0,0,63496,6534,0,0,0,23,1,0
0,0,0,0,0,0,0,63495,5776,0,0,0,13,1,0
0,0,0,0,0,0,0,63494,0,0,0,0,2,0,0
0,0,0,0,0,0,0,63493,2013,0,0,0,2,1,0
0,0,0,0,0,0,0,63492,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63491,0,0,0,0,21,0,0
0,0,0,0,0,0,0,63490,942,0,0,0,14,1,0
0,0,0,0,0,0,0,63489,0,0,0,0,91,0,1
0,0,0,0,0,0,0,63488,0,0,0,0,52,0,1
0,0,0,0,0,0,0,63487,6204,0,0,0,11,1,0
0,0,0,0,0,0,0,63486,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63485,367,0,2,0,1,1,0
0,0,0,0,0,0,0,63484,0,0,0,0,511,0,1
0,0,0,0,0,0,0,63483,2445,0,0,0,3,1,0
0,0,0,0,0,0,0,63482,10828,0,0,0,4,1,0
0,0,0,0,0,0,0,63481,14875,0,0,0,25,1,0
0,0,0,0,0,0,0,63480,1639,0,0,0,10,1,0
0,0,0,0,0,0,0,63479,193,0,0,0,1,1,0
0,0,0,0,0,0,0,63478,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63477,1031,0,0,0,22,1,0
0,0,0,0,0,0,0,63476,12689,0,0,0,11,1,0
0,0,0,0,0,0,0,63475,128,0,0,0,65,0,0
0,0,0,0,0,0,0,63474,263,0,0,0,21,1,0
0,0,0,0,0,0,0,63473,736,0,0,0,2,1,0
0,0,0,0,0,0,0,63472,652,0,0,0,2,1,0
0,0,0,0,0,0,0,63471,1648,0,0,0,2,1,0
0,0,0,0,0,0,0,63470,0,0,0,0,2,1,0
0,0,0,0,0,0,0,63469,391,0,0,0,12,1,0
0,0,0,0,0,0,0,63468,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63467,1443,0,0,0,37,1,0
0,0,0,0,0,0,0,63466,13356,0,0,0,5,1,0
0,0,0,0,0,0,0,63465,1380,0,0,0,7,1,0
0,0,0,0,0,0,0,63464,127,0,0,0,89,0,0
0,0,0,0,0,0,0,63463,387,0,1,0,2,1,0
0,0,0,0,0,0,0,63462,4152,0,50,1,1,1,0
0,0,0,0,0,0,0,63461,328,0,1,0,1,1,0
0,0,0,0,0,0,0,63460,649,0,0,0,5,1,0
0,0,0,0,0,0,0,63459,6356,0,0,0,17,1,0
0,0,0,0,0,0,1,63458,0,0,0,0,9,1,0
0,0,0,0,0,0,0,63457,76,0,0,0,228,0,0
0,0,0,0,0,0,0,63456,0,0,0,0,2,0,0
0,0,0,0,0,0,0,63455,411,0,19,0,1,1,0
0,0,0,0,0,0,0,63454,7208,0,0,0,2,1,0
0,0,0,0,0,0,0,63453,10739,0,0,0,22,1,0
0,0,0,0,0,0,0,63452,4,0,0,0,1,0,0
0,0,0,0,0,0,0,63451,280,0,0,0,8,1,0
0,0,0,0,0,0,0,63450,25519,0,0,0,2,1,0
0,0,0,0,0,0,0,63449,367,0,25,0,1,1,0
0,0,0,0,0,0,0,63448,40,0,0,0,3,0,0
0,0,0,0,0,0,0,63447,0,0,0,0,500,0,1
0,0,0,0,0,0,0,63446,1091,0,0,0,15,1,0
0,0,0,0,0,0,0,63445,326,0,1,0,1,1,0
0,0,0,0,0,0,0,63444,0,0,0,0,479,0,1
0,0,0,0,0,0,0,63443,136,0,0,0,274,0,0
0,0,0,0,0,0,0,63442,27544,0,0,0,43,1,0
0,0,0,0,0,0,0,63441,6758,0,0,0,11,1,0
0,0,0,0,0,0,0,63440,2531,0,0,0,4,1,0
0,0,0,0,0,0,0,63439,42,0,0,0,28,0,0
0,0,0,0,0,0,0,63438,4898,0,0,0,5,1,0
0,0,0,0,0,0,0,63437,4,0,0,0,1,0,0
0,0,0,0,0,0,0,63436,374,0,1,0,1,1,0
0,0,0,0,0,0,0,63435,3211,0,0,0,7,1,0
0,0,0,0,0,0,0,63434,442,0,0,0,8,1,0
0,0,0,0,0,0,0,63433,921,0,1,0,1,1,0
0,0,0,0,0,0,0,63432,494,0,0,0,1,1,0
0,0,0,0,0,0,0,63431,84,0,0,0,141,0,0
0,0,0,0,0,0,0,63430,3867,0,0,0,11,1,0
0,0,0,0,0,0,0,63429,76,0,0,0,217,0,0
0,0,0,0,0,0,0,63428,1674,0,0,0,28,1,0
0,0,0,0,0,0,0,63427,469,0,0,0,11,1,0
0,0,0,0,0,0,0,63426,1546,0,0,0,4,1,0
0,0,0,0,0,0,0,63425,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63424,662,0,0,0,36,1,0
0,0,0,0,0,0,0,63423,334,0,0,0,1,1,0
0,0,0,0,0,0,0,63422,1244,0,0,0,2,1,0
0,0,0,0,0,0,0,63421,127,0,0,0,76,0,0
0,0,0,0,0,0,0,63420,105,0,2845,0,2,0,0
0,0,0,0,0,0,0,63419,329,0,4,0,1,1,0
0,0,0,0,0,0,0,63418,75,0,0,0,116,0,0
0,0,0,0,0,0,0,63417,1904,0,0,0,13,1,0
0,0,0,0,0,0,0,63416,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63415,3380,0,27,1,1,1,0
0,0,0,0,0,0,0,63414,481,0,0,0,5,1,0
0,0,0,0,0,0,0,63413,18961,0,0,0,4,1,0
0,0,0,0,0,0,0,63412,6901,0,0,0,8,1,0
0,0,0,0,0,0,0,63411,136,0,0,0,80,0,0
0,0,0,0,0,0,0,63410,0,0,2,0,3,0,0
0,0,0,0,0,0,0,63409,2232,0,0,0,15,1,0
0,0,0,0,0,0,0,63408,1603,0,0,0,16,1,0
0,0,0,0,0,0,0,63407,4359,0,0,0,3,1,0
0,0,0,0,0,0,0,63406,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63405,431,0,0,0,4,1,0
0,0,0,0,0,0,0,63404,0,0,0,0,2,1,0
0,0,0,0,0,0,0,63403,105,0,2580,0,4,0,0
0,0,0,0,0,0,0,63402,335,0,0,0,1,1,0
0,0,0,0,0,0,0,63401,3731,0,0,0,7,1,0
0,0,0,0,0,0,0,63400,18961,0,727,0,1,1,0
0,0,0,0,0,0,0,63399,0,0,0,0,4,1,0
0,0,0,0,0,0,0,63398,4041,0,0,0,1,1,0
0,0,0,0,0,0,0,63397,791,0,0,0,27,1,0
0,0,0,0,0,0,0,63396,3810,0,0,0,8,1,0
0,0,0,0,0,0,0,63395,6107,0,0,0,2,1,0
0,0,0,0,0,0,0,63394,328,0,4,0,2,1,0
0,0,0,0,0,0,0,63393,282,0,0,0,11,1,0
0,0,0,0,0,0,0,63392,642,0,0,0,6,1,0
0,0,0,0,0,0,0,63391,331,0,0,0,1,1,0
0,0,0,0,0,0,0,63390,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63389,0,0,0,0,509,0,1
0,0,0,0,0,0,0,63388,101,0,0,0,2,0,0
0,0,0,0,0,0,0,63387,11759,0,0,0,3,1,0
0,0,0,0,0,0,0,63386,336,0,0,0,1,1,0
0,0,0,0,0,0,0,63385,939,0,0,0,26,1,0
0,0,0,0,0,0,0,63384,2901,0,0,0,2,1,0
0,0,0,0,0,0,0,63383,238,0,55,0,1,1,0
0,0,0,0,0,0,0,63382,398,0,0,0,12,1,0
0,0,0,0,0,0,0,63381,334,0,0,0,19,1,0
0,0,0,0,0,0,0,63380,1600,0,0,0,5,1,0
0,0,0,0,0,0,0,63379,5637,0,0,0,14,1,0
0,0,0,0,0,0,0,63378,1410,0,2,0,1,1,0
0,0,0,0,0,0,0,63377,329,0,0,0,1,1,0
0,0,0,0,0,0,0,63376,3067,0,0,0,1,1,0
0,0,0,0,0,0,0,63375,3073,0,0,0,1,1,0
0,0,0,0,0,0,0,63374,3393,0,5,0,1,1,0
0,0,0,0,0,0,0,63373,1600,0,0,0,6,1,0
0,0,0,0,0,0,0,63372,9562,0,6284,0,1,0,0
0,0,0,0,0,0,0,63371,3654,0,0,0,15,1,0
0,0,0,0,0,0,0,63370,137,0,0,0,2,0,0
0,0,0,0,0,0,0,63369,5197,0,0,0,1,1,0
0,0,0,0,0,0,0,63368,1481,0,0,0,11,1,0
0,0,0,0,0,0,0,63367,45,0,0,0,110,0,0
0,0,0,0,0,0,0,63366,20256,0,0,0,7,0,0
0,0,0,0,0,0,0,63365,928,0,0,0,1,1,0
0,0,0,0,0,0,0,63364,2199,0,0,0,8,1,0
0,0,0,0,0,0,0,63363,123,0,0,0,29,0,0
0,0,0,0,0,0,0,63362,6418,0,0,0,5,1,0
0,0,0,0,0,0,0,63361,3247,0,0,0,7,1,0
0,0,0,0,0,0,0,63360,271,0,0,0,9,1,0
0,0,0,0,0,0,0,63359,1038,0,0,0,3,1,0
0,0,0,0,0,0,0,63358,364,0,3,0,1,1,0
0,0,0,0,0,0,0,63357,0,0,0,0,18,1,0
0,0,0,0,0,0,0,63356,45,0,0,0,82,0,0
0,0,0,0,0,0,0,63355,0,0,0,0,3,1,0
0,0,0,0,0,0,0,63354,4152,0,26,1,1,1,0
0,0,0,0,0,0,0,63353,1758,0,0,0,1,1,0
0,0,0,0,0,0,0,63352,1528,0,0,0,5,1,0
0,0,0,0,0,0,0,63351,2526,0,0,0,11,1,0
0,0,0,0,0,0,0,63350,1417,0,0,0,13,1,0
0,0,0,0,0,0,0,63349,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63348,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63347,505,0,0,0,3,1,0
0,0,0,0,0,0,0,63346,331,0,1,0,1,1,0
0,0,0,0,0,0,0,63345,328,0,1,0,1,1,0
0,0,0,0,0,0,0,63344,290,0,0,0,34,1,0
0,0,0,0,0,0,0,63343,1256,0,0,0,13,1,0
0,0,0,0,0,0,0,63342,1440,0,0,0,14,1,0
0,0,0,0,0,0,0,63341,130,0,0,0,1,1,0
0,0,0,0,0,0,0,63340,0,0,0,0,140,0,1
0,0,0,0,0,0,0,63339,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63338,0,0,0,0,334,0,1
0,0,0,0,0,0,0,63337,0,0,0,0,20,0,1
0,0,0,0,0,0,0,63336,1075,0,0,0,1,1,0
0,0,0,0,0,0,0,63335,46,0,0,0,172,0,0
0,0,0,0,0,0,0,63334,8104,0,0,0,25,1,0
0,0,0,0,0,0,0,63333,159,0,0,0,170,0,0
0,0,0,0,0,0,0,63332,324,0,0,0,1,1,0
0,0,0,0,0,0,0,63331,293,0,0,0,3,1,0
0,0,0,0,0,0,0,63330,4154,0,0,0,7,1,0
0,0,0,0,0,0,0,63329,36,0,14,0,1,0,0
0,0,0,0,0,0,0,63328,72,0,0,0,125,0,0
0,0,0,0,0,0,0,63327,387,0,0,0,1,1,0
0,0,0,0,0,0,0,63326,1483,0,0,0,3,1,0
0,0,0,0,0,0,0,63325,971,0,0,0,1,1,0
0,0,0,0,0,0,0,63324,757,0,0,0,2,1,0
0,0,0,0,0,0,0,63323,534,0,0,0,12,1,0
0,0,0,0,0,0,0,63322,44,0,0,0,66,0,0
0,0,0,0,0,0,0,63321,938,0,0,0,12,1,0
0,0,0,0,0,0,0,63320,261,0,0,0,12,1,0
0,0,0,0,0,0,0,63319,4220,0,0,0,5,1,0
0,0,0,0,0,0,0,63318,947,0,0,0,6,1,0
0,0,0,0,0,0,0,63317,1747,0,0,0,10,1,0
0,0,0,0,0,0,0,63316,115,0,0,0,158,0,0
0,0,0,0,0,0,0,63315,3751,0,0,0,2,1,0
0,0,0,0,0,0,0,63314,6726,0,0,0,12,1,0
0,0,0,0,0,0,0,63313,370,0,3,0,1,1,0
0,0,0,0,0,0,0,63312,35,0,0,0,1,1,0
0,0,0,0,0,0,0,63311,0,0,0,0,3,0,0
0,0,0,0,0,0,0,63310,128,0,0,0,131,0,0
0,0,0,0,0,0,0,63309,2471,0,0,0,26,1,0
0,0,0,0,0,0,0,63308,1035,0,0,0,42,1,0
0,0,0,0,0,0,0,63307,307,0,0,0,1,1,0
0,0,0,0,0,0,0,63306,0,0,0,0,7,0,0
0,0,0,0,0,0,0,63305,0,0,0,0,5,0,0
0,0,0,0,0,0,0,63304,42,0,0,0,6,0,0
0,0,0,0,0,0,0,63303,1792,0,0,0,24,1,0
0,0,0,0,0,0,0,63302,3327,0,0,0,1,1,0
0,0,0,0,0,0,0,63301,92,0,0,0,2,0,0
0,0,0,0,0,0,0,63300,123,0,0,0,67,0,0
0,0,0,0,0,0,0,63299,0,0,0,0,5,0,0
0,0,0,0,0,0,0,63298,15252,0,0,0,7,1,0
0,0,0,0,0,0,0,63297,0,0,0,0,2,1,0
0,0,0,0,0,0,0,63296,329,0,1,0,1,1,0
0,0,0,0,0,0,0,63295,1659,0,0,0,7,1,0
0,0,0,0,0,0,0,63294,93,0,0,0,1,0,0
0,0,0,0,0,0,0,63293,4471,0,0,0,22,1,0
0,0,0,0,0,0,0,63292,82,0,0,0,137,0,0
0,0,0,0,0,0,0,63291,4,0,0,0,487,0,0
0,0,0,0,0,0,0,63290,320,0,0,0,1,1,0
0,0,0,0,0,0,0,63289,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63288,328,0,0,0,1,1,0
0,0,0,0,0,0,0,63287,0,0,0,0,20,0,0
0,0,0,0,0,0,0,63286,1845,0,0,0,9,1,0
0,0,0,0,0,0,0,63285,4297,0,0,0,19,1,0
0,0,0,0,0,0,0,63284,709,0,0,0,36,1,0
0,0,0,0,0,0,0,63283,4240,0,0,0,6,1,0
0,0,0,0,0,0,0,63282,386,0,0,0,1,1,0
0,0,0,0,0,0,0,63281,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63280,128,0,0,0,157,0,0
0,0,0,0,0,0,0,63279,7071,0,0,0,32,1,0
0,0,0,0,0,0,0,63278,105,0,2530,0,12,0,0
0,0,0,0,0,0,0,63277,866,0,0,0,11,1,0
0,0,0,0,0,0,0,63276,396,0,0,0,1,1,0
0,0,0,0,0,0,0,63275,656,0,0,0,9,1,0
0,0,0,0,0,0,0,63274,956,0,0,0,2,1,0
0,0,0,0,0,0,0,63273,11802,0,0,0,1,1,0
0,0,0,0,0,0,0,63272,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63271,2055,0,0,0,41,1,0
0,0,0,0,0,0,0,63270,0,0,0,0,2,1,0
0,0,0,0,0,0,0,63269,13357,0,0,0,1,1,0
0,0,0,0,0,0,0,63268,762,0,0,0,8,1,0
0,0,0,0,0,0,0,63267,2498,0,0,0,12,1,0
0,0,0,0,0,0,0,63266,268,0,0,0,1,1,0
0,0,0,0,0,0,0,63265,44,0,0,0,88,0,0
0,0,0,0,0,0,0,63264,0,0,0,0,509,0,1
0,0,0,0,0,0,0,63263,0,0,0,0,12,1,0
0,0,0,0,0,0,0,63262,10161,0,0,0,7,1,0
0,0,0,0,0,0,0,63261,413,0,0,0,2,1,0
0,0,0,0,0,0,0,63260,0,0,0,0,2,0,0
0,0,0,0,0,0,0,63259,362,0,0,0,23,1,0
0,0,0,0,0,0,0,63258,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63257,0,0,0,0,2,1,0
0,0,0,0,0,0,0,63256,429,0,0,0,5,1,0
0,0,0,0,0,0,0,63255,784,0,0,0,5,1,0
0,0,0,0,0,0,0,63254,293300,0,38,0,1,1,0
0,0,0,0,0,0,0,63253,7065,0,0,0,4,1,0
0,0,0,0,0,0,0,63252,1622,0,0,0,39,1,0
0,0,0,0,0,0,0,63251,1042,0,0,0,24,1,0
0,0,0,0,0,0,0,63250,45,0,0,0,113,0,0
0,0,0,0,0,0,0,63249,765,0,0,0,34,1,0
0,0,0,0,0,0,0,63248,0,0,0,0,66,0,1
0,0,0,0,0,0,0,63247,0,0,0,0,509,0,1
0,0,0,0,0,0,0,63246,524,0,0,0,4,1,0
0,0,0,0,0,0,0,63245,866,0,0,0,38,1,0
0,0,0,0,0,0,0,63244,365,0,0,0,3,1,0
0,0,0,0,0,0,0,63243,1274,0,0,0,39,1,0
0,0,0,0,0,0,0,63242,2296,0,0,0,13,1,0
0,0,0,0,0,0,0,63241,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63240,334,0,0,0,11,1,0
0,0,0,0,0,0,0,63239,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63238,1288,0,0,0,11,1,0
0,0,0,0,0,0,0,63237,602,0,0,0,26,1,0
0,0,0,0,0,0,0,63236,72748,0,0,0,14,1,0
0,0,0,0,0,0,0,63235,1346,0,0,0,31,1,0
0,0,0,0,0,0,0,63234,6194,0,0,0,2,1,0
0,0,0,0,0,0,0,63233,1357,0,0,0,37,1,0
0,0,0,0,0,0,0,63232,2936,0,0,0,4,1,0
0,0,0,0,0,0,0,63231,0,0,0,0,5,0,0
0,0,0,0,0,0,0,63230,329,0,1,0,1,1,0
0,0,0,0,0,0,0,63229,1422,0,0,0,9,1,0
0,0,0,0,0,0,0,63228,2431,0,0,0,6,1,0
0,0,0,0,0,0,0,63227,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63226,1024,0,0,0,17,1,0
0,0,0,0,0,0,0,63225,0,0,0,0,4,0,0
0,0,0,0,0,0,0,63224,332,0,0,0,1,1,0
0,0,0,0,0,0,0,63223,4152,0,28,1,1,1,0
0,0,0,0,0,0,0,63222,786,0,0,0,15,1,0
0,0,0,0,0,0,0,63221,1459,0,4,0,1,1,0
0,0,0,0,0,0,0,63220,0,0,0,0,2,0,0
0,0,0,0,0,0,0,63219,0,0,0,0,21,0,1
0,0,0,0,0,0,0,63218,495,0,0,0,30,1,0
0,0,0,0,0,0,0,63217,328,0,11,0,1,1,0
0,0,0,0,0,0,0,63216,1604,0,0,0,20,1,0
0,0,0,0,0,0,0,63215,0,0,0,0,29,0,0
0,0,0,0,0,0,0,63214,43,0,0,0,130,0,0
0,0,0,0,0,0,0,63213,188,0,0,0,3,1,0
0,0,0,0,0,0,0,63212,566,0,0,0,1,1,0
0,0,0,0,0,0,0,63211,387,0,0,0,1,1,0
0,0,0,0,0,0,0,63210,1745,0,0,0,2,1,0
0,0,0,0,0,0,0,63209,0,0,0,0,363,0,1
0,0,0,0,0,0,0,63208,288,0,0,0,10,1,0
0,0,0,0,0,0,0,63207,18700,0,0,0,38,1,0
0,0,0,0,0,0,0,63206,73,0,0,0,111,0,0
0,0,0,0,0,0,0,63205,4,0,0,0,129,0,0
0,0,0,0,0,0,0,63204,130,0,0,0,1,1,0
0,0,0,0,0,0,0,63203,1492,0,0,0,18,1,0
0,0,0,0,0,0,0,63202,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63201,0,0,0,0,23,0,0
0,0,0,0,0,0,0,63200,672,0,0,0,6,1,0
0,0,0,0,0,0,0,63199,2531,0,0,0,11,1,0
0,0,0,0,0,0,0,63198,370,0,0,0,5,1,0
0,0,0,0,0,0,0,63197,24786,0,0,0,17,1,0
0,0,0,0,0,0,0,63196,876,0,0,0,1,1,0
0,0,0,0,0,0,0,63195,327,0,0,0,1,1,0
0,0,0,0,0,0,0,63194,105,0,8359,0,1,0,0
0,0,0,0,0,0,0,63193,69,0,0,0,256,0,0
0,0,0,0,0,0,0,63192,128,0,0,0,66,0,0
0,0,0,0,0,0,0,63191,3376,0,0,0,2,1,0
0,0,0,0,0,0,0,63190,11744,0,0,0,1,1,0
0,0,0,0,0,0,0,63189,324,0,0,0,2,1,0
0,0,0,0,0,0,0,63188,0,0,0,0,1,0,0
0,0,0,0,0,0,0,63187,0,0,0,0,8,0,0
0,0,0,0,0,0,0,63186,3058,0,0,0,3,1,0
0,0,0,0,0,0,0,63185,4062,0,0,0,7,1,0
0,0,0,0,0,0,0,63184,0,0,0,0,1,1,0
0,0,0,0,0,0,0,63183,775,0,0,0,4,1,0
